Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),01 - Total Click + View Conversions
Hospitality and Tourism,Data Alliance,1606361.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,1606362.0,0,10,0.021497725133965,0
Hospitality and Tourism,Data Alliance,1606365.0,0,33,0.20742443021794701,0
Hospitality and Tourism,Data Alliance,2422432.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,3802139.0,0,0,0.0,3
Hospitality and Tourism,Data Alliance,3802161.0,0,0,0.0,2
Hospitality and Tourism,Data Alliance,3802169.0,0,0,0.0,1
Hospitality and Tourism,Data Alliance,7094445.0,10,13633,27.7652976289218,1
Hospitality and Tourism,Data Alliance,7182633.0,47,63342,219.7346795126536,0
Hospitality and Tourism,Data Alliance,7238057.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7238060.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7238114.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7238170.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7238196.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7239283.0,3,3472,4.825572417043484,0
Hospitality and Tourism,Data Alliance,7267179.0,802,1924176,972.536539673317,0
Hospitality and Tourism,Data Alliance,7267328.0,27,42858,84.86992888657649,0
Hospitality and Tourism,Data Alliance,7267456.0,61,68171,77.33801177312937,0
Hospitality and Tourism,Data Alliance,7314002.0,0,1880,3.8168204069632097,0
Hospitality and Tourism,Data Alliance,7348635.0,27,43376,86.14709772861606,0
Hospitality and Tourism,Data Alliance,7403318.0,307,619735,703.3366179569822,0
Hospitality and Tourism,Data Alliance,7405250.0,17,33246,127.88497930486623,0
Hospitality and Tourism,Data Alliance,7405344.0,7,11976,45.55344281584044,0
Hospitality and Tourism,Data Alliance,7405345.0,7,10786,42.003556597817784,0
Hospitality and Tourism,Data Alliance,7405347.0,0,1616,7.234638858103102,0
Hospitality and Tourism,Data Alliance,7405348.0,7,11147,45.13783823265733,0
Hospitality and Tourism,Data Alliance,7487211.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7487384.0,110,130300,259.69194934167973,3
Hospitality and Tourism,Data Alliance,7487391.0,43,72039,145.3503993702705,1
Hospitality and Tourism,Data Alliance,7487437.0,31,79904,39.84766660168438,0
Hospitality and Tourism,Data Alliance,7561458.0,0,115,0.056046096271468,0
Hospitality and Tourism,Data Alliance,7561460.0,0,538,0.285888650979359,0
Hospitality and Tourism,Data Alliance,7561461.0,0,481,0.232649398440694,0
Hospitality and Tourism,Data Alliance,7561462.0,0,37,0.020161346916283,0
Hospitality and Tourism,Data Alliance,7561463.0,0,52,0.027420907893253,0
Hospitality and Tourism,Data Alliance,7561464.0,0,28,0.015183305502085,0
Hospitality and Tourism,Data Alliance,7569368.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7569676.0,3,3861,2.060307338349044,0
Hospitality and Tourism,Data Alliance,7569828.0,0,289,0.154663112124848,0
Hospitality and Tourism,Data Alliance,7569869.0,0,241,0.119619050052313,0
Hospitality and Tourism,Data Alliance,7569955.0,2,1632,0.856973965019192,0
Hospitality and Tourism,Data Alliance,7651612.0,257,440240,234.65968505016167,0
Hospitality and Tourism,Data Alliance,7653115.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7653363.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7659846.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,7716155.0,0,162,0.242304743479724,0
Hospitality and Tourism,Data Alliance,7716888.0,12,5340,34.1844004230218,0
Hospitality and Tourism,Data Alliance,7717674.0,0,1,0.000420663808153,0
Hospitality and Tourism,Data Alliance,7717675.0,0,16,0.008086598954808,0
Hospitality and Tourism,Data Alliance,7717686.0,0,5,0.0027845873758750002,0
Hospitality and Tourism,Data Alliance,7717687.0,0,2,0.000921438954351,0
Hospitality and Tourism,Data Alliance,7717698.0,0,29,0.016838990456928,0
Hospitality and Tourism,Data Alliance,7717699.0,0,12,0.006691810471396,0
Hospitality and Tourism,Data Alliance,7717710.0,0,17,0.009270255725125,0
Hospitality and Tourism,Data Alliance,7717711.0,1,13,0.006951739049136,0
Hospitality and Tourism,Data Alliance,7717722.0,0,7,0.002290491180783,0
Hospitality and Tourism,Data Alliance,7717723.0,1,20,0.010472755266864999,0
Hospitality and Tourism,Data Alliance,7726424.0,114,212596,276.6132652702652,0
Hospitality and Tourism,Data Alliance,7744025.0,13,20912,46.26524486179271,0
Hospitality and Tourism,Data Alliance,7762196.0,485,1140608,686.5633646442374,0
Hospitality and Tourism,Data Alliance,7762199.0,24,5503,28.88416167878008,0
Hospitality and Tourism,Data Alliance,7762349.0,56,59509,195.6722715712717,0
Hospitality and Tourism,Data Alliance,7867578.0,24,21531,80.3979520961602,0
Hospitality and Tourism,Data Alliance,7867616.0,37,37828,142.50637138484237,0
Hospitality and Tourism,Data Alliance,7867917.0,37,91901,99.84605657310634,0
Hospitality and Tourism,Data Alliance,7877384.0,1,1017,2.161024039596637,1
Hospitality and Tourism,Data Alliance,7877494.0,0,3019,6.374902997118028,0
Hospitality and Tourism,Data Alliance,7963834.0,0,22,0.008519221814043,0
Hospitality and Tourism,Data Alliance,7963840.0,0,163,0.070580257974482,0
Hospitality and Tourism,Data Alliance,7963843.0,0,17,0.006829059921065,0
Hospitality and Tourism,Data Alliance,7963844.0,0,21,0.009746023197577,0
Hospitality and Tourism,Data Alliance,7963845.0,0,41,0.01834439684642,0
Hospitality and Tourism,Data Alliance,7963846.0,0,13,0.004492357025059,0
Hospitality and Tourism,Data Alliance,7963847.0,0,1,0.000261017889462,0
Hospitality and Tourism,Data Alliance,7963848.0,0,2,0.000858740682966,0
Hospitality and Tourism,Data Alliance,7963849.0,0,46,0.024330302879452,0
Hospitality and Tourism,Data Alliance,7963854.0,0,3,0.001486285291501,0
Hospitality and Tourism,Data Alliance,7963857.0,0,13,0.005760546942022,0
Hospitality and Tourism,Data Alliance,7963860.0,0,13,0.006533229172854,0
Hospitality and Tourism,Data Alliance,7963868.0,0,14,0.007358859823951,0
Hospitality and Tourism,Data Alliance,7963872.0,0,8,0.00432533684892,0
Hospitality and Tourism,Data Alliance,7963875.0,0,41,0.021515862839289,0
Hospitality and Tourism,Data Alliance,7963876.0,0,23,0.011669154535211999,0
Hospitality and Tourism,Data Alliance,7963878.0,1,13,0.006864622744150999,0
Hospitality and Tourism,Data Alliance,7963880.0,0,65,0.030629708730527002,0
Hospitality and Tourism,Data Alliance,7963881.0,0,13,0.007386329971137,0
Hospitality and Tourism,Data Alliance,7963882.0,0,2,0.000516118209044,0
Hospitality and Tourism,Data Alliance,7963884.0,0,9,0.00401284697155,0
Hospitality and Tourism,Data Alliance,7963890.0,0,18,0.009394901566110999,0
Hospitality and Tourism,Data Alliance,7963896.0,0,91,0.052050068824349,0
Hospitality and Tourism,Data Alliance,7963897.0,0,41,0.021459876532035,0
Hospitality and Tourism,Data Alliance,7963898.0,0,1,0.000564066333236,0
Hospitality and Tourism,Data Alliance,7963900.0,0,9,0.004357721442656,0
Hospitality and Tourism,Data Alliance,7963901.0,0,4,0.002197480787091,0
Hospitality and Tourism,Data Alliance,7963902.0,0,1,0.000372257218439,0
Hospitality and Tourism,Data Alliance,7963904.0,0,1,0.000459855224804,0
Hospitality and Tourism,Data Alliance,7963905.0,0,2,0.0010650948910319999,0
Hospitality and Tourism,Data Alliance,7963906.0,0,3,0.001728987670028,0
Hospitality and Tourism,Data Alliance,7963915.0,0,7,0.0036539102558259995,0
Hospitality and Tourism,Data Alliance,7963918.0,0,8,0.004290673956708,0
Hospitality and Tourism,Data Alliance,7981991.0,0,231,0.696332629804508,0
Hospitality and Tourism,Data Alliance,7988592.0,2,346,0.20711533458424,0
Hospitality and Tourism,Data Alliance,7988630.0,0,198,0.426644776912248,0
Hospitality and Tourism,Data Alliance,7988645.0,0,20,0.013517357070728,0
Hospitality and Tourism,Data Alliance,7988646.0,1,1546,3.071621857707144,0
Hospitality and Tourism,Data Alliance,7988684.0,0,46,0.025232889678387,0
Hospitality and Tourism,Data Alliance,7988787.0,2,1949,3.014775435877664,0
Hospitality and Tourism,Data Alliance,7988809.0,0,6,0.003813132493978,0
Hospitality and Tourism,Data Alliance,8001866.0,19,58724,29.841788322675132,0
Hospitality and Tourism,Data Alliance,8001867.0,17,50949,25.569868477935945,0
Hospitality and Tourism,Data Alliance,8001868.0,5,13501,6.998315293742449,0
Hospitality and Tourism,Data Alliance,8024773.0,2,4141,6.970933988882018,0
Hospitality and Tourism,Data Alliance,8027011.0,69,147500,314.4855988782514,4
Hospitality and Tourism,Data Alliance,8027013.0,68,142890,301.288003672894,4
Hospitality and Tourism,Data Alliance,8027018.0,69,150985,324.73673156346416,4
Hospitality and Tourism,Data Alliance,8027025.0,0,2,0.001246705747752,0
Hospitality and Tourism,Data Alliance,8027027.0,0,1,0.000548619747603,0
Hospitality and Tourism,Data Alliance,8060715.0,0,37,0.022687141551945,0
Hospitality and Tourism,Data Alliance,8149108.0,127,223202,318.2337941192053,0
Hospitality and Tourism,Data Alliance,8149176.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8149280.0,10,1602,8.650288678744966,0
Hospitality and Tourism,Data Alliance,8149301.0,53,106934,163.08882295921256,0
Hospitality and Tourism,Data Alliance,8149960.0,6,8368,11.292118218879216,0
Hospitality and Tourism,Data Alliance,8149983.0,3,1932,2.700478158001429,0
Hospitality and Tourism,Data Alliance,8216938.0,0,3801,7.92738476378124,0
Hospitality and Tourism,Data Alliance,8217138.0,2,13389,7.953640099197026,0
Hospitality and Tourism,Data Alliance,8217143.0,5,7522,9.734406277730242,0
Hospitality and Tourism,Data Alliance,8228220.0,3080,7232858,3472.0439665302288,1
Hospitality and Tourism,Data Alliance,8228288.0,63,28320,46.774782894291,0
Hospitality and Tourism,Data Alliance,8228360.0,270,47977,306.0376274011394,0
Hospitality and Tourism,Data Alliance,8260600.0,1,2655,7.133669453500754,0
Hospitality and Tourism,Data Alliance,8260601.0,3,4815,15.351808679792944,0
Hospitality and Tourism,Data Alliance,8260605.0,0,1636,4.417358667483194,0
Hospitality and Tourism,Data Alliance,8260606.0,1,3472,10.922916416264576,0
Hospitality and Tourism,Data Alliance,8261353.0,6,5693,18.187607557447556,0
Hospitality and Tourism,Data Alliance,8261354.0,4,6514,20.57760522626115,0
Hospitality and Tourism,Data Alliance,8261355.0,4,5260,16.741749215468733,0
Hospitality and Tourism,Data Alliance,8261356.0,2,4313,13.509071046318944,0
Hospitality and Tourism,Data Alliance,8261357.0,2,5039,15.962586686882068,0
Hospitality and Tourism,Data Alliance,8261358.0,2,4017,12.524015062924338,0
Hospitality and Tourism,Data Alliance,8289336.0,8,12216,41.488024905188446,0
Hospitality and Tourism,Data Alliance,8290593.0,37,91727,151.21506469599043,0
Hospitality and Tourism,Data Alliance,8290594.0,30,58033,185.88556641045747,0
Hospitality and Tourism,Data Alliance,8290595.0,28,53717,172.13873808249286,0
Hospitality and Tourism,Data Alliance,8290596.0,29,56692,181.87083834267042,0
Hospitality and Tourism,Data Alliance,8290597.0,46,75487,242.68317612442928,0
Hospitality and Tourism,Data Alliance,8290598.0,10,28180,90.40761043410477,0
Hospitality and Tourism,Data Alliance,8290605.0,34,49814,160.7043591642908,0
Hospitality and Tourism,Data Alliance,8290606.0,30,37867,122.11486963523618,0
Hospitality and Tourism,Data Alliance,8290607.0,29,32080,103.44480278599339,0
Hospitality and Tourism,Data Alliance,8290622.0,13,42529,49.527862416221694,0
Hospitality and Tourism,Data Alliance,8290623.0,27,38430,122.43097990618283,0
Hospitality and Tourism,Data Alliance,8290624.0,25,37235,118.68931746662741,0
Hospitality and Tourism,Data Alliance,8290625.0,28,43463,137.95960110965405,0
Hospitality and Tourism,Data Alliance,8290626.0,36,66304,211.72933592458014,0
Hospitality and Tourism,Data Alliance,8290627.0,28,38967,123.79551173525874,0
Hospitality and Tourism,Data Alliance,8290634.0,35,59115,188.788253300235,0
Hospitality and Tourism,Data Alliance,8290635.0,31,47793,152.6436122953868,0
Hospitality and Tourism,Data Alliance,8290636.0,26,40965,131.68257242435686,0
Hospitality and Tourism,Data Alliance,8290653.0,49,127607,197.57932753675448,0
Hospitality and Tourism,Data Alliance,8290654.0,44,85099,272.3432399394492,0
Hospitality and Tourism,Data Alliance,8290655.0,44,81290,259.79442195732884,0
Hospitality and Tourism,Data Alliance,8290656.0,46,87980,281.48840193577473,0
Hospitality and Tourism,Data Alliance,8290657.0,58,108921,348.51002646475814,0
Hospitality and Tourism,Data Alliance,8290658.0,31,54196,173.01782800109174,0
Hospitality and Tourism,Data Alliance,8290665.0,55,92195,294.37711124405206,0
Hospitality and Tourism,Data Alliance,8290666.0,49,70435,225.93057054615713,0
Hospitality and Tourism,Data Alliance,8290667.0,47,62750,201.11537995531415,0
Hospitality and Tourism,Data Alliance,8294148.0,0,21,0.012828218011985,0
Hospitality and Tourism,Data Alliance,8343792.0,7,9386,12.630710822832793,0
Hospitality and Tourism,Data Alliance,8343801.0,8,16754,17.593844216898944,0
Hospitality and Tourism,Data Alliance,8345807.0,2,2631,8.60204790471442,0
Hospitality and Tourism,Data Alliance,8382195.0,0,2102,5.1960780977403775,1
Hospitality and Tourism,Data Alliance,8382206.0,0,882,2.503161848938853,0
Hospitality and Tourism,Data Alliance,8382207.0,0,4,0.0031085658875000003,0
Hospitality and Tourism,Data Alliance,8439687.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8444037.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8461405.0,0,323,0.405583820407655,0
Hospitality and Tourism,Data Alliance,8477946.0,3,5016,13.626895250035227,0
Hospitality and Tourism,Data Alliance,8478082.0,0,753,1.796688858843066,0
Hospitality and Tourism,Data Alliance,8478084.0,7,16648,22.279591229149712,0
Hospitality and Tourism,Data Alliance,8498888.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8500428.0,73,103778,205.85839323670524,5
Hospitality and Tourism,Data Alliance,8572051.0,31,46468,141.1480148408263,0
Hospitality and Tourism,Data Alliance,8573159.0,251,560116,640.9682983305183,4
Hospitality and Tourism,Data Alliance,8574797.0,0,10,0.006346917153542001,0
Hospitality and Tourism,Data Alliance,8574800.0,0,6,0.003522746463673,0
Hospitality and Tourism,Data Alliance,8574804.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8575541.0,0,5,0.003069719144448,0
Hospitality and Tourism,Data Alliance,8592611.0,39,71461,236.42022038437926,0
Hospitality and Tourism,Data Alliance,8592612.0,37,66879,222.84833920232265,0
Hospitality and Tourism,Data Alliance,8592613.0,42,67534,225.2024451425194,0
Hospitality and Tourism,Data Alliance,8592615.0,24,40358,134.86436994295062,0
Hospitality and Tourism,Data Alliance,8592622.0,10,23176,77.84955437224372,0
Hospitality and Tourism,Data Alliance,8592625.0,28,50510,166.02881670665369,0
Hospitality and Tourism,Data Alliance,8592626.0,30,50956,167.46642342598201,0
Hospitality and Tourism,Data Alliance,8592632.0,18,28723,95.649275007206,0
Hospitality and Tourism,Data Alliance,8592633.0,18,30520,102.92048701729229,0
Hospitality and Tourism,Data Alliance,8592637.0,20,27263,89.819741346741,0
Hospitality and Tourism,Data Alliance,8592640.0,18,27505,90.76473643805349,0
Hospitality and Tourism,Data Alliance,8592692.0,0,192,0.106068274589371,0
Hospitality and Tourism,Data Alliance,8592714.0,0,46,0.026311415008126,0
Hospitality and Tourism,Data Alliance,8596792.0,2133,5119313,2395.552314661998,1
Hospitality and Tourism,Data Alliance,8596838.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8597007.0,48,54740,195.9430065457872,0
Hospitality and Tourism,Data Alliance,8660821.0,0,28,0.017211528253103,0
Hospitality and Tourism,Data Alliance,8674354.0,1,2769,6.231727025113837,0
Hospitality and Tourism,Data Alliance,8674356.0,0,420,0.974093575700859,0
Hospitality and Tourism,Data Alliance,8698305.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8703052.0,0,36,0.020135489266808,0
Hospitality and Tourism,Data Alliance,8716486.0,0,2,0.001036597648114,0
Hospitality and Tourism,Data Alliance,8716525.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8730807.0,0,3,0.001939818795043,0
Hospitality and Tourism,Data Alliance,8730834.0,0,495,0.529858374952159,0
Hospitality and Tourism,Data Alliance,8743957.0,1121,2791103,1176.640629245785,1
Hospitality and Tourism,Data Alliance,8743964.0,62,137537,202.78432592277886,0
Hospitality and Tourism,Data Alliance,8745597.0,0,2,0.000934670191004,0
Hospitality and Tourism,Data Alliance,8745599.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,8755857.0,400,822148,926.2946098627698,0
Hospitality and Tourism,Data Alliance,8761343.0,0,3665,1.535644547494334,0
Hospitality and Tourism,Data Alliance,8761694.0,54,57069,114.3446448466856,0
Hospitality and Tourism,Data Alliance,8763218.0,151,350848,168.8603681598839,0
Hospitality and Tourism,Data Alliance,8784053.0,0,5,0.002389784950816,0
Hospitality and Tourism,Data Alliance,8784106.0,0,1,0.00053388626706,0
Hospitality and Tourism,Data Alliance,8784130.0,0,4,0.002267512777882,0
Hospitality and Tourism,Data Alliance,8799984.0,55,148342,174.86055663755684,0
Hospitality and Tourism,Data Alliance,8907817.0,20,19032,29.927557534698987,0
Hospitality and Tourism,Data Alliance,8907820.0,108,93163,211.36016818466484,0
Hospitality and Tourism,Data Alliance,8907832.0,193,97541,220.5470932760277,0
Hospitality and Tourism,Data Alliance,8909422.0,131,83890,189.75120178257237,0
Hospitality and Tourism,Data Alliance,8909944.0,19,28766,14.31552315310976,2
Hospitality and Tourism,Data Alliance,8911447.0,0,2,0.001235750001506,0
Hospitality and Tourism,Data Alliance,8911722.0,0,19,0.011267764639254,0
Hospitality and Tourism,Data Alliance,8911827.0,352,426072,506.0066223258587,0
Hospitality and Tourism,Data Alliance,8913945.0,2,2494,7.532513352561181,0
Hospitality and Tourism,Data Alliance,8914466.0,124,174066,225.5982054037645,0
Hospitality and Tourism,Data Alliance,8914476.0,84,46541,133.79271478285676,0
Hospitality and Tourism,Data Alliance,8916421.0,0,25,0.017919478132644,0
Hospitality and Tourism,Data Alliance,8916449.0,0,15,0.009897962691906001,0
Hospitality and Tourism,Data Alliance,8951749.0,0,4,0.0014885022049240001,0
Hospitality and Tourism,Data Alliance,8951774.0,0,2,0.000853493339262,0
Hospitality and Tourism,Data Alliance,8951779.0,0,8,0.0035720514697669997,0
Hospitality and Tourism,Data Alliance,8951780.0,0,12,0.005533073573791,0
Hospitality and Tourism,Data Alliance,8951783.0,0,65,0.027903730759067,0
Hospitality and Tourism,Data Alliance,8951815.0,0,40,0.016132460996563,0
Hospitality and Tourism,Data Alliance,8951831.0,0,3,0.0011336757185079998,0
Hospitality and Tourism,Data Alliance,8951833.0,0,4,0.0014916737956469999,0
Hospitality and Tourism,Data Alliance,8951862.0,0,3,0.0018179561654609998,0
Hospitality and Tourism,Data Alliance,9022653.0,0,0,0.0,4
Hospitality and Tourism,Data Alliance,9022656.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,9022657.0,0,0,0.0,4
Hospitality and Tourism,Data Alliance,9022659.0,0,0,0.0,0
Hospitality and Tourism,Data Alliance,9022660.0,0,0,0.0,4
Hospitality and Tourism,Data Alliance,9034963.0,0,1,0.000459855224804,0
Hospitality and Tourism,Data Alliance,9034965.0,0,6,0.003013116665911,0
Hospitality and Tourism,Data Alliance,9065676.0,131,177019,365.7868831318128,7
Hospitality and Tourism,Data Alliance,9065696.0,170,341998,407.7014257185421,4
Hospitality and Tourism,Data Alliance,9089639.0,12,41299,21.050504215439595,4
Hospitality and Tourism,Data Alliance,9089648.0,70,178439,94.73790795626833,0
Hospitality and Tourism,Data Alliance,9089661.0,43,50161,151.53149165664996,0
Hospitality and Tourism,Data Alliance,9089813.0,478,1104321,539.6462106117185,0
Hospitality and Tourism,Data Alliance,9089855.0,307,603496,678.4776720594975,0
Hospitality and Tourism,Data Alliance,9089885.0,34,61474,31.23238035741916,1
Hospitality and Tourism,Data Alliance,9090497.0,83,202802,106.94301710439667,0
Hospitality and Tourism,Data Alliance,9090498.0,89,204167,102.06455780645238,4
Hospitality and Tourism,Data Alliance,9090499.0,19,44032,23.675380155176395,0
